quality_id,evidence_id,content_id,content_title,content_url,quality_class,evidence_type,source_name,evidence_snippet,freshness_score,confidence_score,source_quality_score,trust_weight,classification_detail
eq-2dd4353a,ev-5d333aa3,3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,https://pethubonline.com/best-indestructible-dog-toys-uk/,citation,live_verified,data_point,6 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-2befb338,ev-5e145ea0,4409,Kitten vs Adult Cat Toys: Age-Appropriate Play Guide,https://pethubonline.com/kitten-vs-adult-cat-toys-age-appropriate/,citation,live_verified,data_point,12 Months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-f2b231b6,ev-7c187434,4409,Kitten vs Adult Cat Toys: Age-Appropriate Play Guide,https://pethubonline.com/kitten-vs-adult-cat-toys-age-appropriate/,citation,live_verified,data_point,10 Years,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-c2acceb2,ev-b4e5aa13,3838,Dry vs Wet Dog Food UK &#8211; An Honest Comparison Guide,https://pethubonline.com/dry-vs-wet-dog-food-uk/,citation,live_verified,data_point,100g,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-a398fc07,ev-4d385b69,3838,Dry vs Wet Dog Food UK &#8211; An Honest Comparison Guide,https://pethubonline.com/dry-vs-wet-dog-food-uk/,citation,live_verified,data_point,400 kcal,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-a5316677,ev-00de9103,4103,Best Dog Flea Treatment UK (2026) – Prevention Guide,https://pethubonline.com/best-dog-flea-treatment-uk/,citation,live_verified,data_point,8 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-fb4c5403,ev-51ff31c3,4103,Best Dog Flea Treatment UK (2026) – Prevention Guide,https://pethubonline.com/best-dog-flea-treatment-uk/,citation,live_verified,data_point,8 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-c52bbdc5,ev-0eb5925d,4110,Best Dog Joint Supplements UK (2026) – Mobility Support Guide,https://pethubonline.com/best-dog-joint-supplements-uk/,citation,live_verified,data_point,2 years,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-e33a2fcf,ev-a239fb84,4110,Best Dog Joint Supplements UK (2026) – Mobility Support Guide,https://pethubonline.com/best-dog-joint-supplements-uk/,citation,live_verified,data_point,8 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-5a679fda,ev-23bd30f8,4110,Best Dog Joint Supplements UK (2026) – Mobility Support Guide,https://pethubonline.com/best-dog-joint-supplements-uk/,citation,live_verified,data_point,12 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-e3af305c,ev-e181c3fc,4286,Best Cat Scratching Posts UK (2026) – Complete Guide,https://pethubonline.com/best-cat-scratching-posts-uk/,citation,live_verified,data_point,3 years,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-da3b674f,ev-9ec053ec,4286,Best Cat Scratching Posts UK (2026) – Complete Guide,https://pethubonline.com/best-cat-scratching-posts-uk/,citation,live_verified,data_point,3 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-c655d4df,ev-07d7bef4,4118,Best Dog Training and Behaviour UK (2026) – Complete Guide,https://pethubonline.com/best-dog-training-behaviour-uk/,citation,live_verified,data_point,6 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-8fc9e83c,ev-0c017350,4118,Best Dog Training and Behaviour UK (2026) – Complete Guide,https://pethubonline.com/best-dog-training-behaviour-uk/,citation,live_verified,data_point,8 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-da863671,ev-58c64ded,4118,Best Dog Training and Behaviour UK (2026) – Complete Guide,https://pethubonline.com/best-dog-training-behaviour-uk/,citation,live_verified,data_point,14 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-741d0f98,ev-299b2052,4574,Pet Hydration Guide: How Much Water Does Your Pet Need?,https://pethubonline.com/pet-hydration-guide/,citation,live_verified,data_point,50ml,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-47858c7b,ev-f2e3b7a3,4574,Pet Hydration Guide: How Much Water Does Your Pet Need?,https://pethubonline.com/pet-hydration-guide/,citation,live_verified,data_point,60ml,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-8569104f,ev-dee4d048,4096,Best Dog Dental Care UK (2026) – Teeth Cleaning Guide,https://pethubonline.com/best-dog-dental-care-uk/,citation,live_verified,data_point,2 month,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-79e1e056,ev-54531816,4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,https://pethubonline.com/best-orthopaedic-dog-beds-uk/,citation,live_verified,data_point,80 kg,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-fee27ff9,ev-a12f3d39,4574,Pet Hydration Guide: How Much Water Does Your Pet Need?,https://pethubonline.com/pet-hydration-guide/,citation,live_verified,data_point,50ml,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-f400ffb1,ev-f74101bb,4132,Best Puppy Training Guide UK (2026) – First Year Essentials,https://pethubonline.com/best-puppy-training-guide-uk/,citation,live_verified,data_point,16 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-cef00a2c,ev-b16ce625,4132,Best Puppy Training Guide UK (2026) – First Year Essentials,https://pethubonline.com/best-puppy-training-guide-uk/,citation,live_verified,data_point,6 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-08a987a4,ev-7da73881,4132,Best Puppy Training Guide UK (2026) – First Year Essentials,https://pethubonline.com/best-puppy-training-guide-uk/,citation,live_verified,data_point,6 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-0e5157c0,ev-97a8a031,4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,https://pethubonline.com/best-orthopaedic-dog-beds-uk/,citation,live_verified,data_point,50 kg,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-c9fa24e0,ev-9b904434,4089,Best Dog Health and Care UK (2026) – Complete Guide,https://pethubonline.com/best-dog-health-care-uk/,citation,live_verified,data_point,8 years,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-7d565cdc,ev-1fa42dcf,4300,Best Cardboard Cat Scratchers UK (2026) – Budget Friendly,https://pethubonline.com/best-cardboard-cat-scratchers-uk/,citation,live_verified,data_point,3 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-909b79f4,ev-f8aeac1f,4783,How to Choose the Right Dog Bed Size,https://pethubonline.com/how-to-choose-dog-bed-size/,citation,live_verified,data_point,3 years,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-19d8746d,ev-eaea38da,4089,Best Dog Health and Care UK (2026) – Complete Guide,https://pethubonline.com/best-dog-health-care-uk/,citation,live_verified,data_point,8 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-4b61241c,ev-efbcf7cd,4146,Best Dog Bowls and Feeding UK (2026) – Complete Guide,https://pethubonline.com/best-dog-bowls-feeding-uk/,citation,live_verified,data_point,12 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-d9086701,ev-d5dcb80a,4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",https://pethubonline.com/dog-bed-materials-guide/,citation,live_verified,data_point,80kg,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-7dc5bbc1,ev-8889b55f,4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,https://pethubonline.com/best-orthopaedic-dog-beds-uk/,citation,live_verified,data_point,30 kg,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-f7b12fcb,ev-aff3dee8,3837,Best Dry Dog Food UK (2026) &#8211; Evidence-Based Guide,https://pethubonline.com/best-dry-dog-food-uk/,citation,live_verified,data_point,6 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-4ba8cae0,ev-ea365486,4785,How to Wash and Maintain Your Dog&#8217;s Bed,https://pethubonline.com/how-to-wash-dog-bed/,citation,live_verified,data_point,2 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-51e0521c,ev-57b453a6,4078,Best Dog Nail Clippers UK (2026) – Trimming &#038; Grinding Guide,https://pethubonline.com/best-dog-nail-clippers-uk/,citation,live_verified,data_point,4 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-33bf3c94,ev-1297aec4,4785,How to Wash and Maintain Your Dog&#8217;s Bed,https://pethubonline.com/how-to-wash-dog-bed/,citation,live_verified,data_point,6 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-dc6299ad,ev-afef2d4e,4167,Best Dog Water Bottles UK (2026) – Travel Hydration Guide,https://pethubonline.com/best-dog-water-bottles-uk/,citation,live_verified,data_point,10kg,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-90cbb76c,ev-188c22cf,4167,Best Dog Water Bottles UK (2026) – Travel Hydration Guide,https://pethubonline.com/best-dog-water-bottles-uk/,citation,live_verified,data_point,400ml,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-365f22aa,ev-95f964c7,4167,Best Dog Water Bottles UK (2026) – Travel Hydration Guide,https://pethubonline.com/best-dog-water-bottles-uk/,citation,live_verified,data_point,25kg,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-d0e2ff8a,ev-a700ba9d,4792,Puppy Socialisation: A Complete Timeline Guide,https://pethubonline.com/puppy-socialisation-guide/,citation,live_verified,data_point,16 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-e05aa652,ev-eab441a2,4314,Best Cat Litter Trays UK (2026) – Complete Guide,https://pethubonline.com/best-cat-litter-trays-uk/,citation,live_verified,data_point,7 days,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-0ea9e093,ev-58f68ff9,4071,Best Dog Shampoo UK (2026) – Ingredients &#038; Safety Guide,https://pethubonline.com/best-dog-shampoo-uk/,citation,live_verified,data_point,8 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-e001ea87,ev-8328dca2,4785,How to Wash and Maintain Your Dog&#8217;s Bed,https://pethubonline.com/how-to-wash-dog-bed/,citation,live_verified,data_point,100ml,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-36265911,ev-da36b3be,3837,Best Dry Dog Food UK (2026) &#8211; Evidence-Based Guide,https://pethubonline.com/best-dry-dog-food-uk/,citation,live_verified,data_point,10 days,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-90b9debd,ev-a035453a,3837,Best Dry Dog Food UK (2026) &#8211; Evidence-Based Guide,https://pethubonline.com/best-dry-dog-food-uk/,citation,live_verified,data_point,25kg,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-04ae0711,ev-c6ad8cc7,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,https://pethubonline.com/best-dog-beds-uk/,citation,live_verified,data_point,3 years,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-866d889e,ev-e58ea145,4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,https://pethubonline.com/best-dog-grooming-supplies-uk/,citation,live_verified,data_point,6 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-2c96974a,ev-568de547,4188,Best Catnip Toys UK (2026) – What Works and Why,https://pethubonline.com/best-catnip-toys-uk/,citation,live_verified,data_point,6 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-887a5f71,ev-203127a1,3836,Best Dog Food UK (2026) &#8211; Complete Buying Guide,https://pethubonline.com/best-dog-food-uk/,citation,live_verified,data_point,10 day,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-f2fcb071,ev-4f83924f,4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,https://pethubonline.com/best-dog-grooming-supplies-uk/,citation,live_verified,data_point,8 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-a43cd6c7,ev-b9841a88,3836,Best Dog Food UK (2026) &#8211; Complete Buying Guide,https://pethubonline.com/best-dog-food-uk/,citation,live_verified,data_point,3 days,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-479be8a3,ev-8860c011,4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,https://pethubonline.com/best-dog-grooming-supplies-uk/,citation,live_verified,data_point,8 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-a2ca6c0b,ev-fb2b0c4f,3836,Best Dog Food UK (2026) &#8211; Complete Buying Guide,https://pethubonline.com/best-dog-food-uk/,citation,live_verified,data_point,18 month,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-9e8c96bb,ev-fe6ff889,4792,Puppy Socialisation: A Complete Timeline Guide,https://pethubonline.com/puppy-socialisation-guide/,citation,live_verified,data_point,16 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-4a687cef,ev-893bb616,3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,https://pethubonline.com/best-puppy-toys-uk/,citation,live_verified,data_point,12 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-6fa36227,ev-10885b05,3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,https://pethubonline.com/best-puppy-toys-uk/,citation,live_verified,data_point,6 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-2c12a6af,ev-04eb998a,4335,Best Cat Litter Disposal UK (2026) – Waste Management Guide,https://pethubonline.com/best-cat-litter-disposal-uk/,citation,live_verified,data_point,4 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-d5cf74ff,ev-66fd4b13,4049,Best Puppy Collars UK (2026) – First Collar &#038; Harness Guide,https://pethubonline.com/best-puppy-collars-uk/,citation,live_verified,data_point,16 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-9687ce10,ev-1e894de7,4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,https://pethubonline.com/best-cat-radiator-beds-uk/,citation,live_verified,data_point,8kg,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-8f4019e0,ev-af576a6c,4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,https://pethubonline.com/best-puppy-beds-uk/,citation,live_verified,data_point,12 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-c5cb3f22,ev-bb1f91df,3838,Dry vs Wet Dog Food UK &#8211; An Honest Comparison Guide,https://pethubonline.com/dry-vs-wet-dog-food-uk/,citation,live_verified,data_point,120 kcal,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-2e3dd57f,ev-5f44d527,4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,https://pethubonline.com/best-puppy-beds-uk/,citation,live_verified,data_point,12 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-500a1657,ev-36fc1af4,4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,https://pethubonline.com/best-puppy-beds-uk/,citation,live_verified,data_point,4 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-9ec87f81,ev-22d337b3,4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,https://pethubonline.com/best-dog-grooming-supplies-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-22925c12,ev-6fc929ca,4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,https://pethubonline.com/best-cat-gps-trackers-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-ff1c0c46,ev-cfd02207,4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,https://pethubonline.com/best-puppy-beds-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-0a5edc42,ev-f4216c61,4314,Best Cat Litter Trays UK (2026) – Complete Guide,https://pethubonline.com/best-cat-litter-trays-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-83b71c70,ev-4baf729f,4251,Best Cat Shampoo UK (2026) – When &#038; How to Bathe,https://pethubonline.com/best-cat-shampoo-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-c7b96e56,ev-188fc334,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,https://pethubonline.com/best-dog-toys-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-debd211a,ev-e2bec613,4300,Best Cardboard Cat Scratchers UK (2026) – Budget Friendly,https://pethubonline.com/best-cardboard-cat-scratchers-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-dcb9cad6,ev-b8e39b73,4272,Best Cat ID Tags UK (2026) – Identification Guide,https://pethubonline.com/best-cat-id-tags-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-45eac03a,ev-85e3feba,4049,Best Puppy Collars UK (2026) – First Collar &#038; Harness Guide,https://pethubonline.com/best-puppy-collars-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-a4100aba,ev-ff21b38b,4146,Best Dog Bowls and Feeding UK (2026) – Complete Guide,https://pethubonline.com/best-dog-bowls-feeding-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-41520b0d,ev-92d5c866,4078,Best Dog Nail Clippers UK (2026) – Trimming &#038; Grinding Guide,https://pethubonline.com/best-dog-nail-clippers-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-023d171c,ev-f9132c27,3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,https://pethubonline.com/best-indestructible-dog-toys-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-a151fa04,ev-121d8155,4174,Best Cat Toys UK (2026) – Complete Guide,https://pethubonline.com/best-cat-toys-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-430565d5,ev-2aca58dc,4258,Best Cat Collars UK (2026) – Complete Safety Guide,https://pethubonline.com/best-cat-collars-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-d36e76a0,ev-69c19b12,4042,Best Dog Leads UK (2026) – Walking &#038; Training Lead Guide,https://pethubonline.com/best-dog-leads-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-e722b684,ev-d7520dd3,4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,https://pethubonline.com/best-dog-collars-and-harnesses-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-b7591ba1,ev-82b84a35,4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,https://pethubonline.com/best-cat-harnesses-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-b6a47a76,ev-7ac1bdb0,4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,https://pethubonline.com/best-cooling-dog-beds-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-e7da31a0,ev-4859c1bf,4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,https://pethubonline.com/best-orthopaedic-dog-beds-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-334e59d4,ev-6652899d,4103,Best Dog Flea Treatment UK (2026) – Prevention Guide,https://pethubonline.com/best-dog-flea-treatment-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-a4ed0113,ev-2e951e90,4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,https://pethubonline.com/best-interactive-cat-toys-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-0aff6066,ev-e4173c39,4153,Best Slow Feeder Dog Bowls UK (2026) – Prevent Speed Eating,https://pethubonline.com/best-slow-feeder-dog-bowls-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-38743a47,ev-67306759,696,Essential Cat Supplies for Cat Owners &#8211; Number 1 Must-Haves,https://pethubonline.com/essential-cat-supplies-for-cat-owners/,sourced,editorial_inference,editorial_policy,editorial standard,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-be1980d0,ev-3d3f7505,4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,https://pethubonline.com/best-cat-radiator-beds-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-2a3dd950,ev-1832994a,4307,Best Wall-Mounted Cat Scratchers UK (2026) – Space Saving,https://pethubonline.com/best-wall-mounted-cat-scratchers-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-c821bc78,ev-7b395a6a,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,https://pethubonline.com/best-dog-beds-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-9d4e4dc9,ev-08b240ca,4110,Best Dog Joint Supplements UK (2026) – Mobility Support Guide,https://pethubonline.com/best-dog-joint-supplements-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-e31ad6b6,ev-f543aa57,4096,Best Dog Dental Care UK (2026) – Teeth Cleaning Guide,https://pethubonline.com/best-dog-dental-care-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-ffeb2f73,ev-080a2127,4160,Best Elevated Dog Bowls UK (2026) – Raised Feeder Guide,https://pethubonline.com/best-elevated-dog-bowls-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-220609b2,ev-a28c8e88,4071,Best Dog Shampoo UK (2026) – Ingredients &#038; Safety Guide,https://pethubonline.com/best-dog-shampoo-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-9edcf106,ev-20a9fb6c,4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,https://pethubonline.com/best-cat-window-perches-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-3d07365a,ev-73045bbc,4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,https://pethubonline.com/best-heated-cat-beds-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-ba45d084,ev-4b1a7e81,4321,Best Cat Litter UK (2026) – Types &#038; Comparison Guide,https://pethubonline.com/best-cat-litter-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-df539a04,ev-84fe20bc,4286,Best Cat Scratching Posts UK (2026) – Complete Guide,https://pethubonline.com/best-cat-scratching-posts-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-dcf10d7b,ev-44afc863,4118,Best Dog Training and Behaviour UK (2026) – Complete Guide,https://pethubonline.com/best-dog-training-behaviour-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-7ac2e09f,ev-6d776093,4188,Best Catnip Toys UK (2026) – What Works and Why,https://pethubonline.com/best-catnip-toys-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-a3012daf,ev-d6e6bb15,4328,Best Self-Cleaning Litter Trays UK (2026) – Automatic Options,https://pethubonline.com/best-self-cleaning-litter-trays-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-9a16c74a,ev-617d55fd,3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,https://pethubonline.com/best-interactive-dog-toys-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-ef5b3a14,ev-3cbb45a0,4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,https://pethubonline.com/best-cat-nail-clippers-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-f95410a6,ev-d0568140,4125,Best Dog Training Treats UK (2026) – Reward Guide,https://pethubonline.com/best-dog-training-treats-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
eq-ddf8d20f,ev-1732c8d2,4089,Best Dog Health and Care UK (2026) – Complete Guide,https://pethubonline.com/best-dog-health-care-uk/,sourced,editorial_inference,editorial_policy,editorial policy,0.5,0.8,0.75,0.73,"type=editorial_inference, source=editorial_policy, class=sourced"
