post_id,title,cluster,detection_type,term,severity,current_state,recommended_action
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,memory foam,high,Term not found anywhere in post content,Add 'memory foam' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,bolster bed,high,Term not found anywhere in post content,Add 'bolster bed' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,nest bed,high,Term not found anywhere in post content,Add 'nest bed' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,elevated bed,high,Term not found anywhere in post content,Add 'elevated bed' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,waterproof liner,high,Term not found anywhere in post content,Add 'waterproof liner' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,anti-microbial,high,Term not found anywhere in post content,Add 'anti-microbial' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Beds,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,socialisation,high,Term not found anywhere in post content,Add 'socialisation' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,counter-conditioning,high,Term not found anywhere in post content,Add 'counter-conditioning' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,positive reinforcement,high,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,recall,high,Term not found anywhere in post content,Add 'recall' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,mouthing,high,Term not found anywhere in post content,Add 'mouthing' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,crate training,high,Term not found anywhere in post content,Add 'crate training' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,high-value treat,high,Term not found anywhere in post content,Add 'high-value treat' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,clicker training,high,Term not found anywhere in post content,Add 'clicker training' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,separation anxiety,high,Term not found anywhere in post content,Add 'separation anxiety' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,bite inhibition,high,Term not found anywhere in post content,Add 'bite inhibition' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4049,Best Puppy Collars UK (2026) – First Collar & Harness Guide,Puppy Care,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,missing_terminology,socialisation,high,Term not found anywhere in post content,Add 'socialisation' with inline definition to strengthen topical authority
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,missing_terminology,mouthing,high,Term not found anywhere in post content,Add 'mouthing' with inline definition to strengthen topical authority
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,missing_terminology,crate training,high,Term not found anywhere in post content,Add 'crate training' with inline definition to strengthen topical authority
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,missing_terminology,high-value treat,high,Term not found anywhere in post content,Add 'high-value treat' with inline definition to strengthen topical authority
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,missing_terminology,separation anxiety,high,Term not found anywhere in post content,Add 'separation anxiety' with inline definition to strengthen topical authority
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,missing_terminology,bite inhibition,high,Term not found anywhere in post content,Add 'bite inhibition' with inline definition to strengthen topical authority
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4042,Best Dog Leads UK (2026) – Walking & Training Lead Guide,Puppy Care,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,missing_terminology,socialisation,high,Term not found anywhere in post content,Add 'socialisation' with inline definition to strengthen topical authority
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,missing_terminology,mouthing,high,Term not found anywhere in post content,Add 'mouthing' with inline definition to strengthen topical authority
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,missing_terminology,crate training,high,Term not found anywhere in post content,Add 'crate training' with inline definition to strengthen topical authority
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,missing_terminology,high-value treat,high,Term not found anywhere in post content,Add 'high-value treat' with inline definition to strengthen topical authority
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,missing_terminology,separation anxiety,high,Term not found anywhere in post content,Add 'separation anxiety' with inline definition to strengthen topical authority
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,missing_terminology,bite inhibition,high,Term not found anywhere in post content,Add 'bite inhibition' with inline definition to strengthen topical authority
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4034,Best No-Pull Dog Harnesses UK (2026) – Training & Comfort Guide,Puppy Care,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,bolster bed,high,Term not found anywhere in post content,Add 'bolster bed' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,nest bed,high,Term not found anywhere in post content,Add 'nest bed' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,elevated bed,high,Term not found anywhere in post content,Add 'elevated bed' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,waterproof liner,high,Term not found anywhere in post content,Add 'waterproof liner' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,anti-microbial,high,Term not found anywhere in post content,Add 'anti-microbial' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,Dog Beds,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,memory foam,high,Term not found anywhere in post content,Add 'memory foam' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,bolster bed,high,Term not found anywhere in post content,Add 'bolster bed' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,nest bed,high,Term not found anywhere in post content,Add 'nest bed' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,elevated bed,high,Term not found anywhere in post content,Add 'elevated bed' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,waterproof liner,high,Term not found anywhere in post content,Add 'waterproof liner' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,anti-microbial,high,Term not found anywhere in post content,Add 'anti-microbial' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4018,Best Puppy Beds UK (2026) – First Bed & Crate Training Guide,Dog Beds,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,weak_semantic_reinforcement,memory foam,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'memory foam'
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,bolster bed,high,Term not found anywhere in post content,Add 'bolster bed' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,nest bed,high,Term not found anywhere in post content,Add 'nest bed' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,elevated bed,high,Term not found anywhere in post content,Add 'elevated bed' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,waterproof liner,high,Term not found anywhere in post content,Add 'waterproof liner' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,anti-microbial,high,Term not found anywhere in post content,Add 'anti-microbial' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,weak_semantic_reinforcement,orthopaedic,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'orthopaedic'
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,weak_semantic_reinforcement,memory foam,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'memory foam'
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,bolster bed,high,Term not found anywhere in post content,Add 'bolster bed' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,nest bed,high,Term not found anywhere in post content,Add 'nest bed' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,elevated bed,high,Term not found anywhere in post content,Add 'elevated bed' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,waterproof liner,high,Term not found anywhere in post content,Add 'waterproof liner' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,anti-microbial,high,Term not found anywhere in post content,Add 'anti-microbial' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,weak_semantic_reinforcement,orthopaedic,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'orthopaedic'
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,weak_semantic_reinforcement,memory foam,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'memory foam'
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,bolster bed,high,Term not found anywhere in post content,Add 'bolster bed' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,nest bed,high,Term not found anywhere in post content,Add 'nest bed' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,elevated bed,high,Term not found anywhere in post content,Add 'elevated bed' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,waterproof liner,high,Term not found anywhere in post content,Add 'waterproof liner' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,anti-microbial,high,Term not found anywhere in post content,Add 'anti-microbial' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
3996,Best Dog Beds UK (2026) – Complete Guide & Honest Reviews,Dog Beds,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,desensitisation,high,Term not found anywhere in post content,Add 'desensitisation' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,resource guarding,high,Term not found anywhere in post content,Add 'resource guarding' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,puzzle feeder,high,Term not found anywhere in post content,Add 'puzzle feeder' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,interactive toy,high,Term not found anywhere in post content,Add 'interactive toy' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,weak_semantic_reinforcement,tug toy,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'tug toy'
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,flirt pole,high,Term not found anywhere in post content,Add 'flirt pole' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,snuffle mat,high,Term not found anywhere in post content,Add 'snuffle mat' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,dental chew,high,Term not found anywhere in post content,Add 'dental chew' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,lick mat,high,Term not found anywhere in post content,Add 'lick mat' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,stuffable toy,high,Term not found anywhere in post content,Add 'stuffable toy' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,nylon chew,high,Term not found anywhere in post content,Add 'nylon chew' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
3960,Best Puppy Toys UK (2026) – Teething & First Toys Guide,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,desensitisation,high,Term not found anywhere in post content,Add 'desensitisation' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,puzzle feeder,high,Term not found anywhere in post content,Add 'puzzle feeder' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,interactive toy,high,Term not found anywhere in post content,Add 'interactive toy' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,tug toy,high,Term not found anywhere in post content,Add 'tug toy' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,flirt pole,high,Term not found anywhere in post content,Add 'flirt pole' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,snuffle mat,high,Term not found anywhere in post content,Add 'snuffle mat' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,dental chew,high,Term not found anywhere in post content,Add 'dental chew' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,lick mat,high,Term not found anywhere in post content,Add 'lick mat' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
